raceId,year,circuitId,name,date,time,quali_date,quali_time,sprint_date,sprint_time,lat_x,lng_x,race_temp,race_precip,race_humidity,quali_temp,quali_precip,quali_humidity,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,race_condition_wiki,quali_condition_clean,circuitRef,location,country,alt,qualifyId,driverId,constructorId,quali_position,q1,q2,q3,resultId_x,grid_sprint,positionText_sprint,positionOrder_sprint,points_sprint,laps_sprint,milliseconds_sprint,fastestLap_sprint,fastestLapTime_sprint,status_sprint,resultId_y,grid,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,status,driverStandingsId,points_drivers,position_drivers,wins_drivers,constructorStandingsId,points_constructors,position_constructors,wins_constructors,constructorResultsId,points_constructor_ind_races,driverRef,number,dob,nationality_drivers,constructorRef,nationality_constructors
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2043,79,25,15,1:35.715,,,,,,,,,,,,,4391.0,15.0,11,11.0,0.0,55.0,,,,,,+3 Laps,5052.0,0.0,11.0,0.0,2422.0,1.0,5.0,0.0,2198.0,1.0,katayama,,1963-05-29,Japan,tyrrell,UK
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2044,21,18,16,1:35.898,,,,,,,,,,,,,4394.0,16.0,R,14.0,0.0,32.0,,,,,,Clutch,,,,,,,,,2202.0,0.0,fisichella,,1973-01-14,Italy,minardi,Italy
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2045,83,18,17,1:36.109,,,,,,,,,,,,,4392.0,17.0,R,12.0,0.0,42.0,,,,,,Safety belt,,,,,,,,,2202.0,0.0,lamy,,1972-03-20,Portugal,minardi,Italy
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2046,73,29,18,1:36.198,,,,,,,,,,,,,4389.0,18.0,9,9.0,0.0,56.0,,,,,,+2 Laps,5050.0,0.0,9.0,0.0,2425.0,0.0,8.0,0.0,2201.0,0.0,rosset,,1968-07-27,Brazil,footwork,UK
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2047,84,17,19,1:36.286,,,,,,,,,,,,,4399.0,19.0,R,19.0,0.0,1.0,,,,,,Collision,,,,,,,,,2203.0,0.0,brundle,,1959-06-01,UK,jordan,Ireland
224,1996,1,Australian Grand Prix,1996-03-10,,,,,,-37.8497,144.968,17.5,0.0,71.23,15.8,0.0,77.51,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,2048,64,27,20,1:36.298,,,,,,,,,,,,,4390.0,20.0,10,10.0,0.0,56.0,,,,,,+2 Laps,5051.0,0.0,10.0,0.0,2423.0,0.0,6.0,0.0,2199.0,0.0,diniz,,1970-05-22,Brazil,ligier,France
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3350,20,9,1,1:24.774,1:24.096,1:23.919,,,,,,,,,,,20363.0,1.0,R,17.0,0.0,25.0,,22.0,13.0,1:31.556,208.515,Wheel,63764.0,12.0,7.0,0.0,24246.0,18.0,5.0,0.0,13918.0,2.0,vettel,5.0,1987-07-03,Germany,red_bull,Austria
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3351,17,9,2,1:25.286,1:24.276,1:24.035,,,,,,,,,,,20355.0,2.0,9,9.0,2.0,58.0,5683850.0,47.0,1.0,1:28.358,216.061,Finished,63768.0,6.0,10.0,0.0,24246.0,18.0,5.0,0.0,13918.0,2.0,webber,,1976-08-27,Australia,red_bull,Austria
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3352,4,6,3,1:25.082,1:24.335,1:24.111,,,,,,,,,,,20350.0,3.0,4,4.0,12.0,58.0,5632835.0,47.0,10.0,1:29.707,212.812,Finished,63761.0,37.0,1.0,1.0,24244.0,70.0,1.0,1.0,13914.0,27.0,alonso,14.0,1981-07-29,Spain,ferrari,Italy
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3353,18,1,4,1:24.897,1:24.531,1:24.675,,,,,,,,,,,20347.0,4.0,1,1.0,25.0,58.0,5616531.0,52.0,6.0,1:29.291,213.804,Finished,63767.0,31.0,3.0,1.0,24245.0,54.0,2.0,1.0,13912.0,33.0,button,22.0,1980-01-19,UK,mclaren,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3354,13,6,5,1:25.548,1:25.010,1:24.837,,,,,,,,,,,20349.0,5.0,3,3.0,15.0,58.0,5631019.0,52.0,7.0,1:29.537,213.216,Finished,63762.0,33.0,2.0,0.0,24244.0,70.0,1.0,1.0,13914.0,27.0,massa,19.0,1981-04-25,Brazil,ferrari,Italy
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3355,3,131,6,1:24.788,1:24.788,1:24.884,,,,,,,,,,,20351.0,6.0,5,5.0,10.0,58.0,5633214.0,53.0,2.0,1:28.489,215.742,Finished,63765.0,20.0,5.0,0.0,24247.0,29.0,3.0,0.0,13915.0,11.0,rosberg,6.0,1985-06-27,Germany,mercedes,Germany
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3356,30,131,7,1:25.351,1:24.871,1:24.927,,,,,,,,,,,20356.0,7.0,10,10.0,1.0,58.0,5685922.0,58.0,4.0,1:29.185,214.058,Finished,63766.0,9.0,8.0,0.0,24247.0,29.0,3.0,0.0,13915.0,11.0,michael_schumacher,,1969-01-03,Germany,mercedes,Germany
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3357,22,3,8,1:25.702,1:25.085,1:25.217,,,,,,,,,,,20354.0,8.0,8,8.0,4.0,58.0,5677067.0,58.0,5.0,1:29.210,213.998,Finished,63770.0,5.0,11.0,0.0,24249.0,5.0,7.0,0.0,13917.0,4.0,barrichello,,1972-05-23,Brazil,williams,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3358,9,4,9,1:25.588,1:25.122,1:25.372,,,,,,,,,,,20348.0,9.0,2,2.0,18.0,58.0,5628565.0,52.0,8.0,1:29.570,213.138,Finished,63771.0,18.0,6.0,0.0,24250.0,18.0,4.0,0.0,13913.0,18.0,kubica,88.0,1984-12-07,Poland,renault,France
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3359,16,10,10,1:25.504,1:25.046,1:26.036,,,,,,,,,,,20364.0,10.0,R,18.0,0.0,9.0,,6.0,19.0,1:43.223,184.947,Engine,63772.0,0.0,13.0,0.0,24248.0,8.0,6.0,0.0,13916.0,6.0,sutil,99.0,1983-01-11,Germany,force_india,India
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3360,1,1,11,1:25.046,1:25.184,,,,,,,,,,,,20352.0,11.0,6,6.0,8.0,58.0,5646429.0,47.0,3.0,1:28.506,215.7,Finished,63763.0,23.0,4.0,0.0,24245.0,54.0,2.0,1.0,13912.0,33.0,hamilton,44.0,1985-01-07,UK,mclaren,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3361,67,5,12,1:26.061,1:25.638,,,,,,,,,,,,20367.0,12.0,R,21.0,0.0,0.0,,,,,,Collision,63776.0,0.0,18.0,0.0,24251.0,0.0,8.0,0.0,13919.0,0.0,buemi,,1988-10-31,Switzerland,toro_rosso,Italy
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3362,24,10,13,1:26.170,1:25.743,,,,,,,,,,,,20353.0,13.0,7,7.0,6.0,58.0,5676378.0,55.0,9.0,1:29.685,212.865,Finished,63769.0,8.0,9.0,0.0,24248.0,8.0,6.0,0.0,13916.0,6.0,liuzzi,,1980-08-06,Italy,force_india,India
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3363,37,15,14,1:26.089,1:25.747,,,,,,,,,,,,20358.0,14.0,12,12.0,0.0,58.0,5690615.0,54.0,12.0,1:30.587,210.745,Finished,63778.0,0.0,14.0,0.0,24253.0,0.0,9.0,0.0,13920.0,0.0,rosa,,1971-02-24,Spain,sauber,Switzerland
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3364,807,3,15,1:25.866,1:25.748,,,,,,,,,,,,20368.0,15.0,R,22.0,0.0,0.0,,,,,,Collision,63774.0,0.0,17.0,0.0,24249.0,5.0,7.0,0.0,13917.0,4.0,hulkenberg,27.0,1987-08-19,Germany,williams,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3365,155,15,16,1:26.251,1:25.777,,,,,,,,,,,,20369.0,16.0,R,23.0,0.0,0.0,,,,,,Collision,63782.0,0.0,23.0,0.0,24253.0,0.0,9.0,0.0,13920.0,0.0,kobayashi,10.0,1986-09-13,Japan,sauber,Switzerland
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3366,153,5,17,1:26.095,1:26.089,,,,,,,,,,,,20357.0,17.0,11,11.0,0.0,58.0,5687832.0,49.0,11.0,1:29.713,212.798,Finished,63773.0,0.0,12.0,0.0,24251.0,0.0,8.0,0.0,13919.0,0.0,alguersuari,,1990-03-23,Spain,toro_rosso,Italy
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3367,808,4,18,1:26.471,,,,,,,,,,,,,20365.0,18.0,R,19.0,0.0,9.0,,6.0,18.0,1:43.132,185.11,Spun off,63781.0,0.0,22.0,0.0,24250.0,18.0,4.0,0.0,13913.0,18.0,petrov,,1984-09-08,Russia,renault,France
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3368,5,205,19,1:28.797,,,,,,,,,,,,,20359.0,19.0,13,13.0,0.0,56.0,,52.0,14.0,1:33.638,203.878,+2 Laps,63775.0,0.0,15.0,0.0,24252.0,0.0,10.0,0.0,13921.0,0.0,kovalainen,,1981-10-19,Finland,lotus_racing,Malaysia
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3369,15,205,20,1:29.111,,,,,,,,,,,,,20370.0,20.0,W,24.0,0.0,0.0,,,,,,Hydraulics,63777.0,0.0,19.0,0.0,24252.0,0.0,10.0,0.0,13921.0,0.0,trulli,,1974-07-13,Italy,lotus_racing,Malaysia
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3370,10,166,21,1:29.592,,,,,,,,,,,,,20361.0,23.0,R,15.0,0.0,41.0,,37.0,15.0,1:34.230,202.597,Suspension,63780.0,0.0,21.0,0.0,24255.0,0.0,12.0,0.0,13923.0,0.0,glock,,1982-03-18,Germany,virgin,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3371,810,166,22,1:30.185,,,,,,,,,,,,,20362.0,24.0,R,16.0,0.0,26.0,,17.0,17.0,1:36.607,197.613,Hydraulics,63783.0,0.0,24.0,0.0,24255.0,0.0,12.0,0.0,13923.0,0.0,grassi,,1984-08-11,Brazil,virgin,UK
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3372,811,164,23,1:30.526,,,,,,,,,,,,,20366.0,21.0,R,20.0,0.0,4.0,,4.0,20.0,2:27.276,129.626,Hydraulics,63779.0,0.0,20.0,0.0,24254.0,0.0,11.0,0.0,13922.0,0.0,bruno_senna,,1983-10-15,Brazil,hrt,Spain
338,2010,1,Australian Grand Prix,2010-03-28,06:00:00,,,,,-37.8497,144.968,19.1,0.0,66.88,16.525,0.01,84.3175,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,3373,812,164,24,1:30.613,,,,,,,,,,,,,20360.0,22.0,14,14.0,0.0,53.0,,48.0,16.0,1:35.045,200.86,+5 Laps,63784.0,0.0,16.0,0.0,24254.0,0.0,11.0,0.0,13922.0,0.0,chandhok,,1984-01-19,India,hrt,Spain
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4537,20,9,1,1:25.296,1:24.090,1:23.529,,,,,,,,,,,20779.0,1.0,1,1.0,25.0,58.0,5370259.0,44.0,4.0,1:29.844,212.488,Finished,64690.0,25.0,1.0,1.0,24660.0,35.0,1.0,1.0,14129.0,35.0,vettel,5.0,1987-07-03,Germany,red_bull,Austria
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4538,1,1,2,1:25.384,1:24.595,1:24.307,,,,,,,,,,,20780.0,2.0,2,2.0,18.0,58.0,5392556.0,41.0,8.0,1:30.314,211.382,Finished,64691.0,18.0,2.0,0.0,24661.0,26.0,2.0,0.0,14130.0,26.0,hamilton,44.0,1985-01-07,UK,mclaren,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4539,17,9,3,1:25.900,1:24.658,1:24.395,,,,,,,,,,,20783.0,3.0,5,5.0,10.0,58.0,5408430.0,50.0,3.0,1:29.600,213.066,Finished,64694.0,10.0,5.0,0.0,24660.0,35.0,1.0,1.0,14129.0,35.0,webber,,1976-08-27,Australia,red_bull,Austria
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4540,18,1,4,1:25.886,1:24.957,1:24.779,,,,,,,,,,,20784.0,4.0,6,6.0,8.0,58.0,5424563.0,49.0,5.0,1:29.883,212.396,Finished,64695.0,8.0,6.0,0.0,24661.0,26.0,2.0,0.0,14130.0,26.0,button,22.0,1980-01-19,UK,mclaren,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4541,4,6,5,1:25.707,1:25.242,1:24.974,,,,,,,,,,,20782.0,5.0,4,4.0,12.0,58.0,5402031.0,49.0,2.0,1:29.487,213.336,Finished,64693.0,12.0,4.0,0.0,24663.0,18.0,3.0,0.0,14132.0,18.0,alonso,14.0,1981-07-29,Spain,ferrari,Italy
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4542,808,4,6,1:25.543,1:25.582,1:25.247,,,,,,,,,,,20781.0,6.0,3,3.0,15.0,58.0,5400819.0,55.0,7.0,1:30.064,211.969,Finished,64692.0,15.0,3.0,0.0,24662.0,15.0,4.0,0.0,14131.0,15.0,petrov,,1984-09-08,Russia,renault,France
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4543,3,131,7,1:25.856,1:25.606,1:25.421,,,,,,,,,,,20795.0,7.0,R,17.0,0.0,22.0,,21.0,17.0,1:33.503,204.173,Collision,64706.0,0.0,17.0,0.0,24669.0,0.0,10.0,0.0,14139.0,0.0,rosberg,6.0,1985-06-27,Germany,mercedes,Germany
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4544,13,6,8,1:26.031,1:25.611,1:25.599,,,,,,,,,,,20785.0,8.0,7,7.0,6.0,58.0,5455445.0,55.0,1.0,1:28.947,214.631,Finished,64696.0,6.0,7.0,0.0,24663.0,18.0,3.0,0.0,14132.0,18.0,massa,19.0,1981-04-25,Brazil,ferrari,Italy
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4545,155,15,9,1:25.717,1:25.405,1:25.626,,,,,,,,,,,20799.0,9.0,D,21.0,0.0,58.0,,51.0,9.0,1:30.384,211.218,Disqualified,,,,,,,,,14133.0,0.0,kobayashi,10.0,1986-09-13,Japan,sauber,Switzerland
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4546,67,5,10,1:26.232,1:25.882,1:27.066,,,,,,,,,,,20786.0,10.0,8,8.0,4.0,57.0,,44.0,11.0,1:30.836,210.167,+1 Lap,64697.0,4.0,8.0,0.0,24664.0,4.0,5.0,0.0,14134.0,4.0,buemi,,1988-10-31,Switzerland,toro_rosso,Italy
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4547,30,131,11,1:25.962,1:25.971,,,,,,,,,,,,20797.0,11.0,R,19.0,0.0,19.0,,13.0,21.0,1:35.319,200.283,Collision,64708.0,0.0,19.0,0.0,24669.0,0.0,10.0,0.0,14139.0,0.0,michael_schumacher,,1969-01-03,Germany,mercedes,Germany
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4548,153,5,12,1:26.620,1:26.103,,,,,,,,,,,,20789.0,12.0,11,11.0,0.0,57.0,,41.0,10.0,1:30.467,211.025,+1 Lap,64700.0,0.0,11.0,0.0,24664.0,4.0,5.0,0.0,14134.0,4.0,alguersuari,,1990-03-23,Spain,toro_rosso,Italy
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4549,815,15,13,1:25.812,1:26.108,,,,,,,,,,,,20800.0,13.0,D,22.0,0.0,58.0,,39.0,6.0,1:29.962,212.209,Disqualified,,,,,,,,,14133.0,0.0,perez,11.0,1990-01-26,Mexico,sauber,Switzerland
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4550,814,10,14,1:27.222,1:26.739,,,,,,,,,,,,20788.0,14.0,10,10.0,1.0,57.0,,40.0,14.0,1:31.941,207.641,+1 Lap,64699.0,1.0,10.0,0.0,24665.0,3.0,6.0,0.0,14135.0,3.0,resta,,1986-04-16,UK,force_india,India
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4551,813,3,15,1:26.298,1:26.768,,,,,,,,,,,,20798.0,15.0,R,20.0,0.0,9.0,,7.0,18.0,1:34.102,202.873,Transmission,64709.0,0.0,20.0,0.0,24668.0,0.0,9.0,0.0,14138.0,0.0,maldonado,13.0,1985-03-09,Venezuela,williams,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4552,16,10,16,1:26.245,1:31.407,,,,,,,,,,,,20787.0,16.0,9,9.0,2.0,57.0,,55.0,13.0,1:31.526,208.583,+1 Lap,64698.0,2.0,9.0,0.0,24665.0,3.0,6.0,0.0,14135.0,3.0,sutil,99.0,1983-01-11,Germany,force_india,India
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4553,22,3,17,1:26.270,,,,,,,,,,,,,20794.0,17.0,R,16.0,0.0,48.0,,47.0,12.0,1:31.404,208.861,Transmission,64705.0,0.0,16.0,0.0,24668.0,0.0,9.0,0.0,14138.0,0.0,barrichello,,1972-05-23,Brazil,williams,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4554,2,4,18,1:27.239,,,,,,,,,,,,,20790.0,18.0,12,12.0,0.0,57.0,,43.0,15.0,1:32.377,206.661,+1 Lap,64701.0,0.0,12.0,0.0,24662.0,15.0,4.0,0.0,14131.0,15.0,heidfeld,,1977-05-10,Germany,renault,France
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4555,5,205,19,1:29.254,,,,,,,,,,,,,20796.0,19.0,R,18.0,0.0,19.0,,19.0,20.0,1:34.918,201.129,Water leak,64707.0,0.0,18.0,0.0,24666.0,0.0,7.0,0.0,14136.0,0.0,kovalainen,,1981-10-19,Finland,lotus_racing,Malaysia
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4556,15,205,20,1:29.342,,,,,,,,,,,,,20791.0,20.0,13,13.0,0.0,56.0,,52.0,16.0,1:32.550,206.275,+2 Laps,64702.0,0.0,13.0,0.0,24666.0,0.0,7.0,0.0,14136.0,0.0,trulli,,1974-07-13,Italy,lotus_racing,Malaysia
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4557,10,166,21,1:29.858,,,,,,,,,,,,,20793.0,21.0,N,15.0,0.0,49.0,,48.0,22.0,1:35.789,199.3,+9 Laps,64704.0,0.0,15.0,0.0,24667.0,0.0,8.0,0.0,14137.0,0.0,glock,,1982-03-18,Germany,virgin,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4558,816,166,22,1:30.822,,,,,,,,,,,,,20792.0,22.0,14,14.0,0.0,54.0,,44.0,19.0,1:34.523,201.969,+4 Laps,64703.0,0.0,14.0,0.0,24667.0,0.0,8.0,0.0,14137.0,0.0,ambrosio,,1985-12-27,Belgium,virgin,UK
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4560,24,164,23,1:32.978,,,,,,,,,,,,,23539.0,0.0,F,23.0,0.0,0.0,,,0.0,,,Did not qualify,,,,,,,,,15519.0,0.0,liuzzi,,1980-08-06,Italy,hrt,Spain
841,2011,1,Australian Grand Prix,2011-03-27,06:00:00,,,,,-37.8497,144.968,13.45,0.0125,91.25,13.725,0.0125,72.6825,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4561,39,164,24,1:34.293,,,,,,,,,,,,,23540.0,0.0,F,24.0,0.0,0.0,,,0.0,,,Did not qualify,,,,,,,,,15519.0,0.0,karthikeyan,,1977-01-14,India,hrt,Spain
860,2012,1,Australian Grand Prix,2012-03-18,06:00:00,,,,,-37.8497,144.968,12.475,0.025,93.295,11.675,0.0,88.00750000000001,,,,,,,dry,dry,albert_park,Melbourne,Australia,10.0,4966,1,1,1,1:26.800,1:25.626,1:24.922,,,,,,,,,,,21234.0,1.0,3,3.0,15.0,58.0,5653640.0,57.0,4.0,1:29.538,213.214,Finished,64978.0,15.0,3.0,0.0,24932.0,40.0,1.0,1.0,14356.0,40.0,hamilton,44.0,1985-01-07,UK,mclaren,UK
